/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=5 s=89: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=1 s=101: applied=1, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=3 s=101: applied=3, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=5 s=101: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=1 s=137: applied=1, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=3 s=137: applied=3, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=5 s=137: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=1 s=2026: applied=1, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=3 s=2026: applied=3, nested=True, p=0.000000, flip=False, error=none
  edge_reconnect b=5 s=2026: applied=5, nested=True, p=0.000000, flip=False, error=none
[3/60] cvefixes__03_fixed_KPasswordDlg_keyPressed: baseline p=0.000002, label=0, PDG=31/34, XFG=4
  node_add b=1 s=7: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=7: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=7: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=17: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=17: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=17: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=29: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=29: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=29: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=42: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=42: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=42: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=61: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=61: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=61: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=73: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=73: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=73: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=89: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=89: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=89: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=101: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=101: applied=3, nested=True, p=0.000004, flip=False, error=none
  node_add b=5 s=101: applied=5, nested=True, p=0.000003, flip=False, error=none
  node_add b=1 s=137: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=137: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=137: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_add b=1 s=2026: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_add b=3 s=2026: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_add b=5 s=2026: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_delete b=1 s=7: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_delete b=3 s=7: applied=3, nested=True, p=0.000000, flip=False, error=none
  node_delete b=5 s=7: applied=5, nested=True, p=0.000001, flip=False, error=none
  node_delete b=1 s=17: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_delete b=3 s=17: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_delete b=5 s=17: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_delete b=1 s=29: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_delete b=3 s=29: applied=3, nested=True, p=0.000018, flip=False, error=none
  node_delete b=5 s=29: applied=5, nested=True, p=0.000008, flip=False, error=none
  node_delete b=1 s=42: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_delete b=3 s=42: applied=3, nested=True, p=0.007206, flip=False, error=none
  node_delete b=5 s=42: applied=5, nested=True, p=0.012245, flip=False, error=none
  node_delete b=1 s=61: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_delete b=3 s=61: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_delete b=5 s=61: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_delete b=1 s=73: applied=1, nested=True, p=0.000143, flip=False, error=none
  node_delete b=3 s=73: applied=3, nested=True, p=0.000143, flip=False, error=none
  node_delete b=5 s=73: applied=5, nested=True, p=0.000143, flip=False, error=none
  node_delete b=1 s=89: applied=1, nested=True, p=0.000015, flip=False, error=none
  node_delete b=3 s=89: applied=3, nested=True, p=0.000069, flip=False, error=none
  node_delete b=5 s=89: applied=5, nested=True, p=0.000018, flip=False, error=none
  node_delete b=1 s=101: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_delete b=3 s=101: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_delete b=5 s=101: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_delete b=1 s=137: applied=1, nested=True, p=0.000015, flip=False, error=none
  node_delete b=3 s=137: applied=3, nested=True, p=0.000019, flip=False, error=none
  node_delete b=5 s=137: applied=5, nested=True, p=0.000143, flip=False, error=none
  node_delete b=1 s=2026: applied=1, nested=True, p=0.000003, flip=False, error=none
  node_delete b=3 s=2026: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_delete b=5 s=2026: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=1 s=7: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=7: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=5 s=7: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=1 s=17: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=17: applied=3, nested=True, p=0.000006, flip=False, error=none
  node_attribute_modify b=5 s=17: applied=5, nested=True, p=0.000006, flip=False, error=none
  node_attribute_modify b=1 s=29: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=29: applied=3, nested=True, p=0.000004, flip=False, error=none
  node_attribute_modify b=5 s=29: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=1 s=42: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=42: applied=3, nested=True, p=0.000718, flip=False, error=none
  node_attribute_modify b=5 s=42: applied=5, nested=True, p=0.001676, flip=False, error=none
  node_attribute_modify b=1 s=61: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=61: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=5 s=61: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=1 s=73: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=73: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=5 s=73: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=1 s=89: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=89: applied=3, nested=True, p=0.000000, flip=False, error=none
  node_attribute_modify b=5 s=89: applied=5, nested=True, p=0.000000, flip=False, error=none
  node_attribute_modify b=1 s=101: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=101: applied=3, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=5 s=101: applied=5, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=1 s=137: applied=1, nested=True, p=0.000003, flip=False, error=none
  node_attribute_modify b=3 s=137: applied=3, nested=True, p=0.000003, flip=False, error=none
  node_attribute_modify b=5 s=137: applied=5, nested=True, p=0.000003, flip=False, error=none
  node_attribute_modify b=1 s=2026: applied=1, nested=True, p=0.000002, flip=False, error=none
  node_attribute_modify b=3 s=2026: applied=3, nested=True, p=0.000001, flip=False, error=none
  node_attribute_modify b=5 s=2026: applied=5, nested=True, p=0.000001, flip=False, error=none
  edge_add b=1 s=7: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_add b=3 s=7: applied=3, nested=True, p=0.000002, flip=False, error=none
  edge_add b=5 s=7: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_add b=1 s=17: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_add b=3 s=17: applied=3, nested=True, p=0.000002, flip=False, error=none
  edge_add b=5 s=17: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_add b=1 s=29: applied=1, nested=True, p=0.000086, flip=False, error=none
  edge_add b=3 s=29: applied=3, nested=True, p=0.000086, flip=False, error=none
  edge_add b=5 s=29: applied=5, nested=True, p=0.000014, flip=False, error=none
  edge_add b=1 s=42: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_add b=3 s=42: applied=3, nested=True, p=0.000002, flip=False, error=none
  edge_add b=5 s=42: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_add b=1 s=61: applied=1, nested=True, p=0.000021, flip=False, error=none
  edge_add b=3 s=61: applied=3, nested=True, p=0.000064, flip=False, error=none
  edge_add b=5 s=61: applied=5, nested=True, p=0.000064, flip=False, error=none
  edge_add b=1 s=73: applied=1, nested=True, p=0.000007, flip=False, error=none
  edge_add b=3 s=73: applied=3, nested=True, p=0.000007, flip=False, error=none
  edge_add b=5 s=73: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_add b=1 s=89: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_add b=3 s=89: applied=3, nested=True, p=0.000019, flip=False, error=none
  edge_add b=5 s=89: applied=5, nested=True, p=0.000016, flip=False, error=none
  edge_add b=1 s=101: applied=1, nested=True, p=0.000040, flip=False, error=none
  edge_add b=3 s=101: applied=3, nested=True, p=0.000034, flip=False, error=none
  edge_add b=5 s=101: applied=5, nested=True, p=0.000034, flip=False, error=none
  edge_add b=1 s=137: applied=1, nested=True, p=0.000010, flip=False, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.000001, flip=False, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.000003, flip=False, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=0.000013, flip=False, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=5 s=7: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=5 s=17: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=0.004278, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=0.004278, flip=False, error=none
  edge_delete b=5 s=29: applied=5, nested=True, p=0.004278, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=5 s=42: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=0.000003, flip=False, error=none
  edge_delete b=5 s=61: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=0.000001, flip=False, error=none
  edge_delete b=5 s=73: applied=5, nested=True, p=0.000001, flip=False, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=0.000004, flip=False, error=none
  edge_delete b=5 s=89: applied=5, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.000008, flip=False, error=none
  edge_delete b=5 s=101: applied=5, nested=True, p=0.000011, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=0.004278, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=0.004278, flip=False, error=none
  edge_delete b=5 s=137: applied=5, nested=True, p=0.004278, flip=False, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=0.000143, flip=False, error=none
  edge_delete b=5 s=2026: applied=5, nested=True, p=0.000143, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=0.000143, flip=False, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=0.000143, flip=False, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=0.000041, flip=False, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=0.000041, flip=False, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=0.000011, flip=False, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.004278, flip=False, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.004278, flip=False, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.000004, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.007206, flip=False, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=0.007206, flip=False, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.000008, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.000138, flip=False, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.000264, flip=False, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=0.000002, flip=False, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=0.000010, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.000001, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=0.004278, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=0.004278, flip=False, error=none
