/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: true=1, baseline=0 p=0.071344, correct=False, winner=19
[2/60] cvefixes__02_fixed_dl_dst_substitute: true=0, baseline=0 p=0.000000, correct=True, winner=22
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=29: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=42: applied=1, nested=True, p=0.005859, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=42: applied=3, nested=True, p=0.025501, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=42: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=61: applied=1, nested=True, p=0.005859, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=61: applied=3, nested=True, p=0.025501, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=61: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=73: applied=1, nested=True, p=0.005859, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=73: applied=3, nested=True, p=0.025501, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=73: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=89: applied=1, nested=True, p=0.005859, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=89: applied=3, nested=True, p=0.025501, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=89: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=101: applied=1, nested=True, p=0.005859, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=101: applied=3, nested=True, p=0.025501, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=101: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=137: applied=1, nested=True, p=0.005859, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=137: applied=3, nested=True, p=0.025501, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=137: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=2026: applied=1, nested=True, p=0.005859, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=2026: applied=3, nested=True, p=0.025501, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=2026: applied=5, nested=True, p=0.070160, flip=False, attack_success=False, error=none
[5/60] cvefixes__05_fixed_altivec_unavailable_exception: true=0, baseline=0 p=0.000332, correct=True, winner=6
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=7: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=7: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=17: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=17: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=17: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=29: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=29: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=29: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=42: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=42: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=42: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=61: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=61: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=61: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=73: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=73: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=73: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=89: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=89: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=89: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=101: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=101: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=101: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=137: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=137: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=137: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=2026: applied=1, nested=True, p=0.016627, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=2026: applied=3, nested=True, p=0.026451, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=2026: applied=5, nested=True, p=0.031079, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=7: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=7: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=17: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=17: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=17: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=29: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=29: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=29: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=42: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=42: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=42: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=61: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=61: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=61: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=73: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=73: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=73: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=89: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=89: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=89: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=101: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=101: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=101: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=137: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=137: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=137: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=2026: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=2026: applied=3, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=2026: applied=5, nested=True, p=0.002124, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=7: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=7: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=7: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=17: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=17: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=17: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=29: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=29: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=29: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=42: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=42: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=42: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=61: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=61: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=61: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=73: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=73: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=73: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=89: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=89: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=89: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=101: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=101: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=101: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=137: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=137: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=137: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=2026: applied=1, nested=True, p=0.000841, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=2026: applied=3, nested=True, p=0.001054, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=2026: applied=5, nested=True, p=0.001251, flip=False, attack_success=False, error=none
[6/60] cvefixes__06_vulnerable_altivec_unavailable_exception: true=1, baseline=0 p=0.000332, correct=False, winner=7
[7/60] cvefixes__07_fixed_videobuf_vm_close: true=0, baseline=0 p=0.000001, correct=True, winner=10
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=7: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=7: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=17: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=17: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=17: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=29: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=29: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=29: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=42: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=42: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=42: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=61: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=61: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=61: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=73: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=73: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
