/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  edge_add b=3 s=61: applied=3, nested=True, p=0.058112, flip=False, error=none
  edge_add b=5 s=61: applied=5, nested=True, p=0.094706, flip=False, error=none
  edge_add b=7 s=61: applied=7, nested=True, p=0.107010, flip=False, error=none
  edge_add b=9 s=61: applied=9, nested=True, p=0.105646, flip=False, error=none
  edge_add b=11 s=61: applied=11, nested=True, p=0.093420, flip=False, error=none
  edge_add b=13 s=61: applied=13, nested=True, p=0.056601, flip=False, error=none
  edge_add b=15 s=61: applied=15, nested=True, p=0.040846, flip=False, error=none
  edge_add b=20 s=61: applied=20, nested=True, p=0.039206, flip=False, error=none
  edge_add b=25 s=61: applied=25, nested=True, p=0.036375, flip=False, error=none
  edge_add b=1 s=73: applied=1, nested=True, p=0.113078, flip=False, error=none
  edge_add b=3 s=73: applied=3, nested=True, p=0.040372, flip=False, error=none
  edge_add b=5 s=73: applied=5, nested=True, p=0.041898, flip=False, error=none
  edge_add b=7 s=73: applied=7, nested=True, p=0.034249, flip=False, error=none
  edge_add b=9 s=73: applied=9, nested=True, p=0.048195, flip=False, error=none
  edge_add b=11 s=73: applied=11, nested=True, p=0.030556, flip=False, error=none
  edge_add b=13 s=73: applied=13, nested=True, p=0.032952, flip=False, error=none
  edge_add b=15 s=73: applied=15, nested=True, p=0.044394, flip=False, error=none
  edge_add b=20 s=73: applied=20, nested=True, p=0.036550, flip=False, error=none
  edge_add b=25 s=73: applied=25, nested=True, p=0.016565, flip=False, error=none
  edge_add b=1 s=89: applied=1, nested=True, p=0.067546, flip=False, error=none
  edge_add b=3 s=89: applied=3, nested=True, p=0.031069, flip=False, error=none
  edge_add b=5 s=89: applied=5, nested=True, p=0.022998, flip=False, error=none
  edge_add b=7 s=89: applied=7, nested=True, p=0.019174, flip=False, error=none
  edge_add b=9 s=89: applied=9, nested=True, p=0.017293, flip=False, error=none
  edge_add b=11 s=89: applied=11, nested=True, p=0.014581, flip=False, error=none
  edge_add b=13 s=89: applied=13, nested=True, p=0.014498, flip=False, error=none
  edge_add b=15 s=89: applied=15, nested=True, p=0.020941, flip=False, error=none
  edge_add b=20 s=89: applied=20, nested=True, p=0.008446, flip=False, error=none
  edge_add b=25 s=89: applied=25, nested=True, p=0.007007, flip=False, error=none
  edge_add b=1 s=101: applied=1, nested=True, p=0.102991, flip=False, error=none
  edge_add b=3 s=101: applied=3, nested=True, p=0.085071, flip=False, error=none
  edge_add b=5 s=101: applied=5, nested=True, p=0.086227, flip=False, error=none
  edge_add b=7 s=101: applied=7, nested=True, p=0.058379, flip=False, error=none
  edge_add b=9 s=101: applied=9, nested=True, p=0.010991, flip=False, error=none
  edge_add b=11 s=101: applied=11, nested=True, p=0.012615, flip=False, error=none
  edge_add b=13 s=101: applied=13, nested=True, p=0.023296, flip=False, error=none
  edge_add b=15 s=101: applied=15, nested=True, p=0.023375, flip=False, error=none
  edge_add b=20 s=101: applied=20, nested=True, p=0.021831, flip=False, error=none
  edge_add b=25 s=101: applied=25, nested=True, p=0.018749, flip=False, error=none
  edge_add b=1 s=137: applied=1, nested=True, p=0.038733, flip=False, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.013217, flip=False, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.027777, flip=False, error=none
  edge_add b=7 s=137: applied=7, nested=True, p=0.053419, flip=False, error=none
  edge_add b=9 s=137: applied=9, nested=True, p=0.049741, flip=False, error=none
  edge_add b=11 s=137: applied=11, nested=True, p=0.039012, flip=False, error=none
  edge_add b=13 s=137: applied=13, nested=True, p=0.030496, flip=False, error=none
  edge_add b=15 s=137: applied=15, nested=True, p=0.036798, flip=False, error=none
  edge_add b=20 s=137: applied=20, nested=True, p=0.026959, flip=False, error=none
  edge_add b=25 s=137: applied=25, nested=True, p=0.027872, flip=False, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.071344, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.022015, flip=False, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=0.041930, flip=False, error=none
  edge_add b=7 s=2026: applied=7, nested=True, p=0.031097, flip=False, error=none
  edge_add b=9 s=2026: applied=9, nested=True, p=0.010746, flip=False, error=none
  edge_add b=11 s=2026: applied=11, nested=True, p=0.012150, flip=False, error=none
  edge_add b=13 s=2026: applied=13, nested=True, p=0.013399, flip=False, error=none
  edge_add b=15 s=2026: applied=15, nested=True, p=0.012753, flip=False, error=none
  edge_add b=20 s=2026: applied=20, nested=True, p=0.018868, flip=False, error=none
  edge_add b=25 s=2026: applied=25, nested=True, p=0.017264, flip=False, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=0.060508, flip=False, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=0.005127, flip=False, error=none
  edge_delete b=5 s=7: applied=5, nested=True, p=0.072475, flip=False, error=none
  edge_delete b=7 s=7: applied=7, nested=True, p=0.263465, flip=False, error=none
  edge_delete b=9 s=7: applied=9, nested=True, p=0.621165, flip=True, error=none
  edge_delete b=11 s=7: applied=11, nested=True, p=0.621165, flip=True, error=none
  edge_delete b=13 s=7: applied=13, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=7: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=7: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=7: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=0.073582, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.218439, flip=False, error=none
  edge_delete b=5 s=17: applied=5, nested=True, p=0.142757, flip=False, error=none
  edge_delete b=7 s=17: applied=7, nested=True, p=0.007539, flip=False, error=none
  edge_delete b=9 s=17: applied=9, nested=True, p=0.007539, flip=False, error=none
  edge_delete b=11 s=17: applied=11, nested=True, p=0.000000, flip=False, error=none
  edge_delete b=13 s=17: applied=13, nested=True, p=0.000000, flip=False, error=none
  edge_delete b=15 s=17: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=17: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=17: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=0.073582, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=0.146125, flip=False, error=none
  edge_delete b=5 s=29: applied=5, nested=True, p=0.474084, flip=False, error=none
  edge_delete b=7 s=29: applied=7, nested=True, p=0.102672, flip=False, error=none
  edge_delete b=9 s=29: applied=9, nested=True, p=0.102672, flip=False, error=none
  edge_delete b=11 s=29: applied=11, nested=True, p=0.224986, flip=False, error=none
  edge_delete b=13 s=29: applied=13, nested=True, p=0.000190, flip=False, error=none
  edge_delete b=15 s=29: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=29: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=29: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=0.071344, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=0.083910, flip=False, error=none
  edge_delete b=5 s=42: applied=5, nested=True, p=0.154222, flip=False, error=none
  edge_delete b=7 s=42: applied=7, nested=True, p=0.275192, flip=False, error=none
  edge_delete b=9 s=42: applied=9, nested=True, p=0.134991, flip=False, error=none
  edge_delete b=11 s=42: applied=11, nested=True, p=0.000000, flip=False, error=none
  edge_delete b=13 s=42: applied=13, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=42: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=42: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=42: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=0.111665, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=0.046686, flip=False, error=none
  edge_delete b=5 s=61: applied=5, nested=True, p=0.502479, flip=True, error=none
  edge_delete b=7 s=61: applied=7, nested=True, p=0.627214, flip=True, error=none
  edge_delete b=9 s=61: applied=9, nested=True, p=0.627214, flip=True, error=none
  edge_delete b=11 s=61: applied=11, nested=True, p=0.074591, flip=False, error=none
  edge_delete b=13 s=61: applied=13, nested=True, p=0.004950, flip=False, error=none
  edge_delete b=15 s=61: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=61: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=61: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=0.121464, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=0.121464, flip=False, error=none
  edge_delete b=5 s=73: applied=5, nested=True, p=0.607129, flip=True, error=none
  edge_delete b=7 s=73: applied=7, nested=True, p=0.637058, flip=True, error=none
  edge_delete b=9 s=73: applied=9, nested=True, p=0.627254, flip=True, error=none
  edge_delete b=11 s=73: applied=11, nested=True, p=0.627254, flip=True, error=none
  edge_delete b=13 s=73: applied=13, nested=True, p=0.601082, flip=True, error=none
  edge_delete b=15 s=73: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=73: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=73: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=0.083910, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=0.365251, flip=False, error=none
  edge_delete b=5 s=89: applied=5, nested=True, p=0.507146, flip=True, error=none
  edge_delete b=7 s=89: applied=7, nested=True, p=0.507146, flip=True, error=none
  edge_delete b=9 s=89: applied=9, nested=True, p=0.621165, flip=True, error=none
  edge_delete b=11 s=89: applied=11, nested=True, p=0.621165, flip=True, error=none
  edge_delete b=13 s=89: applied=13, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=89: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=89: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=89: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=0.100762, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.082559, flip=False, error=none
  edge_delete b=5 s=101: applied=5, nested=True, p=0.118800, flip=False, error=none
  edge_delete b=7 s=101: applied=7, nested=True, p=0.897258, flip=True, error=none
  edge_delete b=9 s=101: applied=9, nested=True, p=0.829044, flip=True, error=none
  edge_delete b=11 s=101: applied=11, nested=True, p=0.650932, flip=True, error=none
  edge_delete b=13 s=101: applied=13, nested=True, p=0.919950, flip=True, error=none
  edge_delete b=15 s=101: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=101: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=101: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=0.083910, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=0.052785, flip=False, error=none
  edge_delete b=5 s=137: applied=5, nested=True, p=0.018881, flip=False, error=none
  edge_delete b=7 s=137: applied=7, nested=True, p=0.436469, flip=False, error=none
  edge_delete b=9 s=137: applied=9, nested=True, p=0.488766, flip=False, error=none
  edge_delete b=11 s=137: applied=11, nested=True, p=0.999681, flip=True, error=none
  edge_delete b=13 s=137: applied=13, nested=True, p=0.625418, flip=True, error=none
  edge_delete b=15 s=137: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=137: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=137: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=0.083910, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=0.083630, flip=False, error=none
  edge_delete b=5 s=2026: applied=5, nested=True, p=0.583693, flip=True, error=none
  edge_delete b=7 s=2026: applied=7, nested=True, p=0.733671, flip=True, error=none
  edge_delete b=9 s=2026: applied=9, nested=True, p=0.733671, flip=True, error=none
  edge_delete b=11 s=2026: applied=11, nested=True, p=0.733671, flip=True, error=none
  edge_delete b=13 s=2026: applied=13, nested=True, p=NA, flip=False, error=none
  edge_delete b=15 s=2026: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=20 s=2026: applied=15, nested=True, p=NA, flip=False, error=none
  edge_delete b=25 s=2026: applied=15, nested=True, p=NA, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=0.029424, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=0.612080, flip=True, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=0.044756, flip=False, error=none
  edge_reconnect b=7 s=7: applied=7, nested=True, p=0.082103, flip=False, error=none
  edge_reconnect b=9 s=7: applied=9, nested=True, p=0.636183, flip=True, error=none
  edge_reconnect b=11 s=7: applied=11, nested=True, p=0.430880, flip=False, error=none
  edge_reconnect b=13 s=7: applied=13, nested=True, p=0.460906, flip=False, error=none
  edge_reconnect b=15 s=7: applied=15, nested=True, p=0.132393, flip=False, error=none
  edge_reconnect b=20 s=7: applied=20, nested=True, p=0.626603, flip=True, error=none
  edge_reconnect b=25 s=7: applied=25, nested=True, p=0.503509, flip=True, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=0.350948, flip=False, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=0.111879, flip=False, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=0.176924, flip=False, error=none
  edge_reconnect b=7 s=17: applied=7, nested=True, p=0.060857, flip=False, error=none
  edge_reconnect b=9 s=17: applied=9, nested=True, p=0.040960, flip=False, error=none
  edge_reconnect b=11 s=17: applied=11, nested=True, p=0.006605, flip=False, error=none
  edge_reconnect b=13 s=17: applied=13, nested=True, p=0.002020, flip=False, error=none
  edge_reconnect b=15 s=17: applied=15, nested=True, p=0.002800, flip=False, error=none
  edge_reconnect b=20 s=17: applied=20, nested=True, p=0.036739, flip=False, error=none
  edge_reconnect b=25 s=17: applied=25, nested=True, p=0.001408, flip=False, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.047997, flip=False, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.011551, flip=False, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.008843, flip=False, error=none
  edge_reconnect b=7 s=29: applied=7, nested=True, p=0.255122, flip=False, error=none
  edge_reconnect b=9 s=29: applied=9, nested=True, p=0.715375, flip=True, error=none
  edge_reconnect b=11 s=29: applied=11, nested=True, p=0.761440, flip=True, error=none
  edge_reconnect b=13 s=29: applied=13, nested=True, p=0.149210, flip=False, error=none
  edge_reconnect b=15 s=29: applied=15, nested=True, p=0.166906, flip=False, error=none
  edge_reconnect b=20 s=29: applied=20, nested=True, p=0.475576, flip=False, error=none
  edge_reconnect b=25 s=29: applied=25, nested=True, p=0.257305, flip=False, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.064559, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.045602, flip=False, error=none
